cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.209920000,0.8270920018492834,2025-10-19,2025-10-19
CVE-2025-9814,0.000360000,0.095910000,0.5325936199722607,2025-10-19,2025-10-19
CVE-2025-9813,0.000940000,0.271210000,0.8779472954230236,2025-10-19,2025-10-19
CVE-2025-9812,0.000940000,0.271210000,0.8779472954230236,2025-10-19,2025-10-19
CVE-2025-9811,0.000360000,0.095910000,0.5325936199722607,2025-10-19,2025-10-19
CVE-2025-9810,0.000180000,0.031120000,0.13453536754507628,2025-10-19,2025-10-19
CVE-2025-9809,0.000900000,0.264810000,0.8735552473416551,2025-10-19,2025-10-19
CVE-2025-9806,0.000150000,0.020090000,0.08021266759130836,2025-10-19,2025-10-19
CVE-2025-9805,0.000550000,0.172580000,0.7766990291262136,2025-10-19,2025-10-19
CVE-2025-9802,0.000370000,0.103140000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9801,0.000660000,0.206600000,0.8252427184466019,2025-10-19,2025-10-19
CVE-2025-9800,0.000550000,0.172580000,0.7766990291262136,2025-10-19,2025-10-19
CVE-2025-9799,0.000460000,0.140230000,0.6904761904761905,2025-10-19,2025-10-19
CVE-2025-9797,0.000350000,0.093360000,0.48520573277854834,2025-10-19,2025-10-19
CVE-2025-9796,0.000390000,0.111000000,0.5991678224687933,2025-10-19,2025-10-19
CVE-2025-9795,0.000260000,0.058490000,0.24965325936199723,2025-10-19,2025-10-19
CVE-2025-9794,0.000530000,0.164480000,0.7563569116967175,2025-10-19,2025-10-19
CVE-2025-9793,0.000360000,0.095910000,0.5325936199722607,2025-10-19,2025-10-19
CVE-2025-9792,0.000360000,0.095910000,0.5325936199722607,2025-10-19,2025-10-19
CVE-2025-9791,0.000960000,0.275720000,0.8793342579750347,2025-10-19,2025-10-19
CVE-2025-9790,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9789,0.000480000,0.147890000,0.7209893666204346,2025-10-19,2025-10-19
CVE-2025-9788,0.000360000,0.095910000,0.5325936199722607,2025-10-19,2025-10-19
CVE-2025-9786,0.000360000,0.095910000,0.5325936199722607,2025-10-19,2025-10-19
CVE-2025-9783,0.001430000,0.352250000,0.9112343966712899,2025-10-19,2025-10-19
CVE-2025-9782,0.001430000,0.352250000,0.9112343966712899,2025-10-19,2025-10-19
CVE-2025-9781,0.001430000,0.352250000,0.9112343966712899,2025-10-19,2025-10-19
CVE-2025-9780,0.001430000,0.352250000,0.9112343966712899,2025-10-19,2025-10-19
CVE-2025-9779,0.001430000,0.352250000,0.9112343966712899,2025-10-19,2025-10-19
CVE-2025-9778,0.000120000,0.012960000,0.044382801664355064,2025-10-19,2025-10-19
CVE-2025-9775,0.000600000,0.188180000,0.8035136384650948,2025-10-19,2025-10-19
CVE-2025-9774,0.000290000,0.071840000,0.30536292186777625,2025-10-19,2025-10-19
CVE-2025-9773,0.000410000,0.120290000,0.6419325011558021,2025-10-19,2025-10-19
CVE-2025-9772,0.000600000,0.188180000,0.8035136384650948,2025-10-19,2025-10-19
CVE-2025-9771,0.000360000,0.095910000,0.5325936199722607,2025-10-19,2025-10-19
CVE-2025-9770,0.000380000,0.109630000,0.5852981969486823,2025-10-19,2025-10-19
CVE-2025-9769,0.000590000,0.185540000,0.7993527508090615,2025-10-19,2025-10-19
CVE-2025-9768,0.000320000,0.082960000,0.3673139158576052,2025-10-19,2025-10-19
CVE-2025-9767,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9766,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9765,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9764,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9763,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9761,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9760,0.000550000,0.172220000,0.7766990291262136,2025-10-19,2025-10-19
CVE-2025-9759,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9758,0.000320000,0.082960000,0.3673139158576052,2025-10-19,2025-10-19
CVE-2025-9757,0.000370000,0.104770000,0.555709662505779,2025-10-19,2025-10-19
CVE-2025-9756,0.000320000,0.082960000,0.3673139158576052,2025-10-19,2025-10-19
CVE-2025-9755,0.000410000,0.120290000,0.6419325011558021,2025-10-19,2025-10-19
