cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.210260000,0.8184971098265896,2025-10-25,2025-10-25
CVE-2025-9814,0.000360000,0.096270000,0.48485549132947975,2025-10-25,2025-10-25
CVE-2025-9813,0.000940000,0.271290000,0.8732947976878612,2025-10-25,2025-10-25
CVE-2025-9812,0.000940000,0.271290000,0.8732947976878612,2025-10-25,2025-10-25
CVE-2025-9811,0.000360000,0.096270000,0.48485549132947975,2025-10-25,2025-10-25
CVE-2025-9810,0.000180000,0.030960000,0.13202312138728323,2025-10-25,2025-10-25
CVE-2025-9809,0.000900000,0.264900000,0.8691329479768786,2025-10-25,2025-10-25
CVE-2025-9806,0.000140000,0.016650000,0.06127167630057803,2025-10-25,2025-10-25
CVE-2025-9805,0.000550000,0.173010000,0.7657803468208092,2025-10-25,2025-10-25
CVE-2025-9802,0.000370000,0.103100000,0.5188439306358381,2025-10-25,2025-10-25
CVE-2025-9801,0.000890000,0.262890000,0.8670520231213873,2025-10-25,2025-10-25
CVE-2025-9800,0.000550000,0.173010000,0.7657803468208092,2025-10-25,2025-10-25
CVE-2025-9799,0.000460000,0.140650000,0.6763005780346821,2025-10-25,2025-10-25
CVE-2025-9797,0.000350000,0.093800000,0.4268208092485549,2025-10-25,2025-10-25
CVE-2025-9796,0.000390000,0.110580000,0.5563005780346821,2025-10-25,2025-10-25
CVE-2025-9795,0.000260000,0.058180000,0.23653179190751444,2025-10-25,2025-10-25
CVE-2025-9794,0.000530000,0.165120000,0.7479768786127168,2025-10-25,2025-10-25
CVE-2025-9793,0.000360000,0.096270000,0.48485549132947975,2025-10-25,2025-10-25
CVE-2025-9792,0.000360000,0.096270000,0.48485549132947975,2025-10-25,2025-10-25
CVE-2025-9791,0.000960000,0.275800000,0.8749132947976879,2025-10-25,2025-10-25
CVE-2025-9790,0.000370000,0.104530000,0.5188439306358381,2025-10-25,2025-10-25
CVE-2025-9789,0.000480000,0.148310000,0.7149132947976878,2025-10-25,2025-10-25
CVE-2025-9788,0.000360000,0.096270000,0.48485549132947975,2025-10-25,2025-10-25
CVE-2025-9786,0.000360000,0.096270000,0.48485549132947975,2025-10-25,2025-10-25
CVE-2025-9783,0.001430000,0.352940000,0.9079768786127168,2025-10-25,2025-10-25
