cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.210300000,0.8287101248266296,2025-10-18,2025-10-18
CVE-2025-9814,0.000360000,0.096420000,0.5388349514563107,2025-10-18,2025-10-18
CVE-2025-9813,0.000940000,0.271650000,0.8791030975496995,2025-10-18,2025-10-18
CVE-2025-9812,0.000940000,0.271650000,0.8791030975496995,2025-10-18,2025-10-18
CVE-2025-9811,0.000360000,0.096420000,0.5388349514563107,2025-10-18,2025-10-18
CVE-2025-9810,0.000180000,0.031200000,0.13522884882108183,2025-10-18,2025-10-18
CVE-2025-9809,0.000900000,0.265250000,0.8744798890429958,2025-10-18,2025-10-18
CVE-2025-9806,0.000150000,0.020160000,0.0811373092926491,2025-10-18,2025-10-18
CVE-2025-9805,0.000550000,0.172890000,0.7792417938049006,2025-10-18,2025-10-18
CVE-2025-9802,0.000370000,0.103620000,0.5624133148404993,2025-10-18,2025-10-18
CVE-2025-9801,0.000660000,0.207000000,0.826629680998613,2025-10-18,2025-10-18
CVE-2025-9800,0.000550000,0.172890000,0.7792417938049006,2025-10-18,2025-10-18
CVE-2025-9799,0.000460000,0.140450000,0.6941747572815534,2025-10-18,2025-10-18
CVE-2025-9797,0.000350000,0.093890000,0.4919093851132686,2025-10-18,2025-10-18
CVE-2025-9796,0.000390000,0.111400000,0.602635228848821,2025-10-18,2025-10-18
CVE-2025-9795,0.000260000,0.058710000,0.25358298659269535,2025-10-18,2025-10-18
CVE-2025-9794,0.000530000,0.164710000,0.7600554785020804,2025-10-18,2025-10-18
CVE-2025-9793,0.000360000,0.096420000,0.5388349514563107,2025-10-18,2025-10-18
CVE-2025-9792,0.000360000,0.096420000,0.5388349514563107,2025-10-18,2025-10-18
CVE-2025-9791,0.000960000,0.276160000,0.8804900601017106,2025-10-18,2025-10-18
CVE-2025-9790,0.000370000,0.105280000,0.5624133148404993,2025-10-18,2025-10-18
CVE-2025-9789,0.000480000,0.148050000,0.7244567730004623,2025-10-18,2025-10-18
CVE-2025-9788,0.000360000,0.096420000,0.5388349514563107,2025-10-18,2025-10-18
CVE-2025-9786,0.000360000,0.096420000,0.5388349514563107,2025-10-18,2025-10-18
CVE-2025-9783,0.001430000,0.352640000,0.9119278779472955,2025-10-18,2025-10-18
CVE-2025-9782,0.001430000,0.352640000,0.9119278779472955,2025-10-18,2025-10-18
CVE-2025-9781,0.001430000,0.352640000,0.9119278779472955,2025-10-18,2025-10-18
CVE-2025-9780,0.001430000,0.352640000,0.9119278779472955,2025-10-18,2025-10-18
CVE-2025-9779,0.001430000,0.352640000,0.9119278779472955,2025-10-18,2025-10-18
CVE-2025-9778,0.000120000,0.012980000,0.04461396208969025,2025-10-18,2025-10-18
CVE-2025-9775,0.000600000,0.188480000,0.8042071197411004,2025-10-18,2025-10-18
CVE-2025-9774,0.000290000,0.072170000,0.3092926490984743,2025-10-18,2025-10-18
CVE-2025-9773,0.000410000,0.120730000,0.6444752658344891,2025-10-18,2025-10-18
CVE-2025-9772,0.000600000,0.188480000,0.8042071197411004,2025-10-18,2025-10-18
CVE-2025-9771,0.000360000,0.096420000,0.5388349514563107,2025-10-18,2025-10-18
CVE-2025-9770,0.000380000,0.110060000,0.5917706888580675,2025-10-18,2025-10-18
CVE-2025-9769,0.000590000,0.185790000,0.7998150716597319,2025-10-18,2025-10-18
CVE-2025-9768,0.000320000,0.083260000,0.37355524734165513,2025-10-18,2025-10-18
CVE-2025-9767,0.000370000,0.105280000,0.5624133148404993,2025-10-18,2025-10-18
CVE-2025-9766,0.000370000,0.105280000,0.5624133148404993,2025-10-18,2025-10-18
CVE-2025-9765,0.000370000,0.105280000,0.5624133148404993,2025-10-18,2025-10-18
CVE-2025-9764,0.000370000,0.105280000,0.5624133148404993,2025-10-18,2025-10-18
