cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000670000,0.210910000,0.834257975034674,2025-10-15,2025-10-15
CVE-2025-9814,0.000360000,0.096090000,0.542995839112344,2025-10-15,2025-10-15
CVE-2025-9813,0.000940000,0.271930000,0.8807212205270458,2025-10-15,2025-10-15
CVE-2025-9812,0.000940000,0.271930000,0.8807212205270458,2025-10-15,2025-10-15
CVE-2025-9811,0.000360000,0.096090000,0.542995839112344,2025-10-15,2025-10-15
CVE-2025-9810,0.000180000,0.031200000,0.1370781322237633,2025-10-15,2025-10-15
CVE-2025-9809,0.000900000,0.265590000,0.8756356911696718,2025-10-15,2025-10-15
CVE-2025-9806,0.000150000,0.020260000,0.08483587609801202,2025-10-15,2025-10-15
CVE-2025-9805,0.000550000,0.172890000,0.7810910772075821,2025-10-15,2025-10-15
CVE-2025-9802,0.000370000,0.104030000,0.5665742024965326,2025-10-15,2025-10-15
CVE-2025-9801,0.000660000,0.207410000,0.8317152103559871,2025-10-15,2025-10-15
CVE-2025-9800,0.000550000,0.172890000,0.7810910772075821,2025-10-15,2025-10-15
CVE-2025-9799,0.000460000,0.140950000,0.7061950993989828,2025-10-15,2025-10-15
CVE-2025-9797,0.000350000,0.093740000,0.5194174757281553,2025-10-15,2025-10-15
CVE-2025-9796,0.000390000,0.111830000,0.6067961165048543,2025-10-15,2025-10-15
CVE-2025-9795,0.000260000,0.058950000,0.26768377253814146,2025-10-15,2025-10-15
CVE-2025-9794,0.000530000,0.164590000,0.7623670827554323,2025-10-15,2025-10-15
CVE-2025-9793,0.000360000,0.096090000,0.542995839112344,2025-10-15,2025-10-15
CVE-2025-9792,0.000360000,0.096090000,0.542995839112344,2025-10-15,2025-10-15
CVE-2025-9791,0.000960000,0.276380000,0.8818770226537217,2025-10-15,2025-10-15
CVE-2025-9790,0.000370000,0.105680000,0.5665742024965326,2025-10-15,2025-10-15
CVE-2025-9789,0.000480000,0.148000000,0.7267683772538142,2025-10-15,2025-10-15
CVE-2025-9788,0.000360000,0.096090000,0.542995839112344,2025-10-15,2025-10-15
CVE-2025-9786,0.000360000,0.096090000,0.542995839112344,2025-10-15,2025-10-15
CVE-2025-9783,0.001430000,0.352770000,0.9123901987979658,2025-10-15,2025-10-15
CVE-2025-9782,0.001430000,0.352770000,0.9123901987979658,2025-10-15,2025-10-15
CVE-2025-9781,0.001430000,0.352770000,0.9123901987979658,2025-10-15,2025-10-15
CVE-2025-9780,0.001430000,0.352770000,0.9123901987979658,2025-10-15,2025-10-15
CVE-2025-9779,0.001430000,0.352770000,0.9123901987979658,2025-10-15,2025-10-15
CVE-2025-9778,0.000120000,0.013020000,0.04669440591770689,2025-10-15,2025-10-15
CVE-2025-9775,0.000600000,0.188820000,0.806287563569117,2025-10-15,2025-10-15
CVE-2025-9774,0.000290000,0.072680000,0.31345353675450766,2025-10-15,2025-10-15
CVE-2025-9773,0.000410000,0.121130000,0.6504854368932039,2025-10-15,2025-10-15
CVE-2025-9772,0.000600000,0.188820000,0.806287563569117,2025-10-15,2025-10-15
CVE-2025-9771,0.000360000,0.096090000,0.542995839112344,2025-10-15,2025-10-15
CVE-2025-9770,0.000380000,0.110520000,0.5952380952380952,2025-10-15,2025-10-15
CVE-2025-9769,0.000590000,0.186150000,0.8025889967637541,2025-10-15,2025-10-15
CVE-2025-9768,0.000320000,0.083850000,0.38210818307905686,2025-10-15,2025-10-15
