cve,epss,percentile,percentile_subset,timestamp,date
CVE-2025-9815,0.000780000,0.236850000,0.8371877890841813,2025-11-12,2025-11-12
CVE-2025-9814,0.000370000,0.106090000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9813,0.001090000,0.298380000,0.8813598519888992,2025-11-12,2025-11-12
CVE-2025-9812,0.001090000,0.298380000,0.8813598519888992,2025-11-12,2025-11-12
CVE-2025-9811,0.000370000,0.106090000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9810,0.000160000,0.024510000,0.08256244218316373,2025-11-12,2025-11-12
CVE-2025-9809,0.000940000,0.270300000,0.862627197039778,2025-11-12,2025-11-12
CVE-2025-9806,0.000140000,0.018970000,0.05226641998149861,2025-11-12,2025-11-12
CVE-2025-9805,0.000640000,0.199840000,0.7941720629047179,2025-11-12,2025-11-12
CVE-2025-9802,0.000380000,0.111190000,0.48080481036077705,2025-11-12,2025-11-12
CVE-2025-9801,0.001030000,0.289730000,0.8755781683626273,2025-11-12,2025-11-12
CVE-2025-9800,0.000640000,0.199840000,0.7941720629047179,2025-11-12,2025-11-12
CVE-2025-9799,0.000540000,0.168560000,0.734736355226642,2025-11-12,2025-11-12
CVE-2025-9797,0.000400000,0.119200000,0.5520351526364478,2025-11-12,2025-11-12
CVE-2025-9796,0.000450000,0.134730000,0.616558741905643,2025-11-12,2025-11-12
CVE-2025-9795,0.000300000,0.076790000,0.28237742830712304,2025-11-12,2025-11-12
CVE-2025-9794,0.000550000,0.172560000,0.7439870490286772,2025-11-12,2025-11-12
CVE-2025-9793,0.000370000,0.106090000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9792,0.000370000,0.106090000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9791,0.001120000,0.303770000,0.8843663274745606,2025-11-12,2025-11-12
CVE-2025-9790,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9789,0.000510000,0.156710000,0.7123034227567068,2025-11-12,2025-11-12
CVE-2025-9788,0.000370000,0.106090000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9786,0.000370000,0.106090000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9783,0.001670000,0.382710000,0.9137372802960222,2025-11-12,2025-11-12
CVE-2025-9782,0.001670000,0.382710000,0.9137372802960222,2025-11-12,2025-11-12
CVE-2025-9781,0.001670000,0.382710000,0.9137372802960222,2025-11-12,2025-11-12
CVE-2025-9780,0.001670000,0.382710000,0.9137372802960222,2025-11-12,2025-11-12
CVE-2025-9779,0.001670000,0.382710000,0.9137372802960222,2025-11-12,2025-11-12
CVE-2025-9778,0.000140000,0.018610000,0.05226641998149861,2025-11-12,2025-11-12
CVE-2025-9775,0.000620000,0.194980000,0.7874653098982424,2025-11-12,2025-11-12
CVE-2025-9774,0.000340000,0.089770000,0.33117483811285847,2025-11-12,2025-11-12
CVE-2025-9773,0.000470000,0.142990000,0.6500925069380203,2025-11-12,2025-11-12
CVE-2025-9772,0.000620000,0.194980000,0.7874653098982424,2025-11-12,2025-11-12
CVE-2025-9771,0.000370000,0.106090000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9770,0.000400000,0.117710000,0.5520351526364478,2025-11-12,2025-11-12
CVE-2025-9769,0.000510000,0.158180000,0.7123034227567068,2025-11-12,2025-11-12
CVE-2025-9768,0.000370000,0.107570000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9767,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9766,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9765,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9764,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9763,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9761,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9760,0.000640000,0.199340000,0.7941720629047179,2025-11-12,2025-11-12
CVE-2025-9759,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9758,0.000370000,0.107570000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9757,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9756,0.000370000,0.107570000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9755,0.000470000,0.142990000,0.6500925069380203,2025-11-12,2025-11-12
CVE-2025-9754,0.000370000,0.104570000,0.4357076780758557,2025-11-12,2025-11-12
CVE-2025-9753,0.000440000,0.131250000,0.6066142460684552,2025-11-12,2025-11-12
CVE-2025-9752,0.004010000,0.600260000,0.9623034227567068,2025-11-12,2025-11-12
CVE-2025-9751,0.000390000,0.112690000,0.49283071230342274,2025-11-12,2025-11-12
CVE-2025-9570,0.000700000,0.218920000,0.8175300647548566,2025-11-12,2025-11-12
CVE-2025-9569,0.000590000,0.184160000,0.7687326549491211,2025-11-12,2025-11-12
CVE-2025-9568,0.000590000,0.184160000,0.7687326549491211,2025-11-12,2025-11-12
CVE-2025-9567,0.000590000,0.184160000,0.7687326549491211,2025-11-12,2025-11-12
CVE-2025-9375,0.000840000,0.251930000,0.8459759481961147,2025-11-12,2025-11-12
CVE-2025-8662,0.000930000,0.267990000,0.86054579093432,2025-11-12,2025-11-12
CVE-2025-7731,0.000180000,0.033130000,0.11632747456059205,2025-11-12,2025-11-12
CVE-2025-7405,0.001860000,0.406320000,0.9229879740980573,2025-11-12,2025-11-12
CVE-2025-6507,0.001090000,0.298330000,0.8813598519888992,2025-11-12,2025-11-12
CVE-2025-58318,0.000260000,0.059730000,0.22687326549491213,2025-11-12,2025-11-12
